dataset_id,filename,split
cremad,1021_TAI_ANG_XX.wav,train
cremad,1078_IOM_DIS_XX.wav,train
cremad,1027_DFA_HAP_XX.wav,train
cremad,1051_TAI_DIS_XX.wav,train
cremad,1033_IEO_DIS_HI.wav,train
cremad,1047_IEO_ANG_MD.wav,train
cremad,1021_MTI_FEA_XX.wav,train
cremad,1074_IEO_FEA_MD.wav,train
cremad,1028_IEO_SAD_HI.wav,train
cremad,1009_WSI_SAD_XX.wav,train
cremad,1042_WSI_HAP_XX.wav,train
cremad,1072_IOM_ANG_XX.wav,train
cremad,1071_IWW_FEA_XX.wav,train
cremad,1060_WSI_SAD_XX.wav,train
cremad,1001_IEO_DIS_MD.wav,train
cremad,1062_TIE_HAP_XX.wav,train
cremad,1072_DFA_DIS_XX.wav,train
cremad,1062_IOM_NEU_XX.wav,train
cremad,1053_IWW_NEU_XX.wav,train
cremad,1076_IWL_DIS_XX.wav,train
cremad,1011_WSI_SAD_XX.wav,train
cremad,1038_IEO_SAD_LO.wav,train
cremad,1069_TSI_FEA_XX.wav,train
cremad,1091_IWW_FEA_XX.wav,train
cremad,1017_IEO_HAP_MD.wav,train
cremad,1028_IEO_DIS_LO.wav,train
cremad,1074_TSI_ANG_XX.wav,train
cremad,1023_WSI_FEA_XX.wav,train
cremad,1031_IWW_FEA_XX.wav,train
cremad,1085_IEO_DIS_LO.wav,train
cremad,1028_ITH_DIS_XX.wav,train
cremad,1071_IOM_NEU_XX.wav,train
cremad,1015_MTI_SAD_XX.wav,train
cremad,1041_MTI_HAP_XX.wav,train
cremad,1015_IWL_DIS_XX.wav,train
cremad,1080_TIE_ANG_XX.wav,train
cremad,1048_ITH_HAP_XX.wav,train
cremad,1053_ITS_FEA_XX.wav,train
cremad,1053_MTI_FEA_XX.wav,train
cremad,1074_IEO_DIS_HI.wav,train
cremad,1064_WSI_NEU_XX.wav,train
cremad,1015_MTI_HAP_XX.wav,train
cremad,1063_IWW_DIS_XX.wav,train
cremad,1038_IWL_SAD_XX.wav,train
cremad,1015_IEO_ANG_MD.wav,train
cremad,1012_DFA_NEU_XX.wav,train
cremad,1016_TIE_HAP_XX.wav,train
cremad,1055_TIE_FEA_XX.wav,train
cremad,1036_IEO_DIS_MD.wav,train
cremad,1015_IOM_NEU_XX.wav,train
cremad,1011_DFA_HAP_XX.wav,train
cremad,1005_TIE_FEA_XX.wav,train
cremad,1056_WSI_NEU_XX.wav,train
cremad,1069_MTI_ANG_XX.wav,train
cremad,1073_MTI_HAP_XX.wav,train
cremad,1080_ITH_ANG_XX.wav,train
cremad,1033_MTI_SAD_XX.wav,train
cremad,1083_IEO_DIS_MD.wav,train
cremad,1032_IWW_DIS_XX.wav,train
cremad,1031_IEO_DIS_MD.wav,train
cremad,1075_TAI_HAP_XX.wav,train
cremad,1014_IWL_SAD_XX.wav,train
cremad,1017_WSI_HAP_XX.wav,train
cremad,1022_IEO_SAD_LO.wav,train
cremad,1051_IEO_NEU_XX.wav,train
cremad,1047_WSI_DIS_XX.wav,train
cremad,1051_IWW_HAP_XX.wav,train
cremad,1076_IEO_NEU_XX.wav,train
cremad,1050_TIE_ANG_XX.wav,train
cremad,1012_TAI_ANG_XX.wav,train
cremad,1083_IWL_ANG_XX.wav,train
cremad,1010_TSI_NEU_XX.wav,train
cremad,1085_DFA_HAP_XX.wav,train
cremad,1022_ITH_DIS_XX.wav,train
cremad,1054_IEO_DIS_HI.wav,train
cremad,1071_IEO_SAD_MD.wav,train
cremad,1052_TAI_DIS_XX.wav,train
cremad,1041_IOM_FEA_XX.wav,train
cremad,1012_IOM_SAD_XX.wav,train
cremad,1017_WSI_ANG_XX.wav,train
cremad,1056_IWL_FEA_XX.wav,train
cremad,1003_IEO_SAD_LO.wav,train
cremad,1087_IWL_SAD_XX.wav,train
cremad,1085_ITS_DIS_XX.wav,train
cremad,1014_TAI_FEA_XX.wav,train
cremad,1005_ITS_FEA_XX.wav,train
cremad,1072_TAI_FEA_XX.wav,train
cremad,1069_DFA_ANG_XX.wav,train
cremad,1079_IEO_SAD_MD.wav,train
cremad,1074_IWW_ANG_XX.wav,train
cremad,1047_TAI_FEA_XX.wav,train
cremad,1047_IWW_NEU_XX.wav,train
cremad,1091_IWW_NEU_XX.wav,train
cremad,1042_IEO_SAD_HI.wav,train
cremad,1028_MTI_SAD_XX.wav,train
cremad,1012_IEO_DIS_HI.wav,train
cremad,1001_IEO_NEU_XX.wav,train
cremad,1079_IEO_ANG_HI.wav,train
cremad,1060_IEO_ANG_LO.wav,train
cremad,1062_MTI_FEA_XX.wav,train
cremad,1026_DFA_ANG_XX.wav,train
cremad,1056_WSI_ANG_XX.wav,train
cremad,1081_IOM_NEU_XX.wav,train
cremad,1091_ITH_DIS_XX.wav,train
cremad,1026_IWW_NEU_XX.wav,train
cremad,1075_IWW_DIS_XX.wav,train
cremad,1074_IWW_SAD_XX.wav,train
cremad,1045_DFA_SAD_XX.wav,train
cremad,1081_ITS_FEA_XX.wav,train
cremad,1081_ITH_NEU_XX.wav,train
cremad,1060_ITS_HAP_XX.wav,train
cremad,1083_IOM_DIS_XX.wav,train
cremad,1021_ITS_FEA_XX.wav,train
cremad,1079_TAI_DIS_XX.wav,train
cremad,1027_IOM_SAD_XX.wav,train
cremad,1071_IEO_ANG_LO.wav,train
cremad,1003_IEO_HAP_MD.wav,train
cremad,1033_IEO_ANG_MD.wav,train
cremad,1087_TAI_SAD_XX.wav,train
cremad,1054_TIE_FEA_XX.wav,train
cremad,1023_IWL_FEA_XX.wav,train
cremad,1050_TIE_SAD_XX.wav,train
cremad,1051_IWL_DIS_XX.wav,train
cremad,1014_TAI_ANG_XX.wav,train
cremad,1022_TSI_FEA_XX.wav,train
cremad,1038_MTI_SAD_XX.wav,train
cremad,1031_IEO_DIS_LO.wav,train
cremad,1015_MTI_FEA_XX.wav,train
cremad,1087_MTI_NEU_XX.wav,train
cremad,1035_MTI_SAD_XX.wav,train
cremad,1053_WSI_FEA_XX.wav,train
cremad,1080_MTI_NEU_XX.wav,train
cremad,1047_TAI_ANG_XX.wav,train
cremad,1074_MTI_ANG_XX.wav,train
cremad,1064_ITH_DIS_XX.wav,train
cremad,1010_ITS_HAP_XX.wav,train
cremad,1019_IOM_ANG_XX.wav,train
cremad,1081_DFA_DIS_XX.wav,train
cremad,1036_ITH_HAP_XX.wav,train
cremad,1080_TIE_HAP_XX.wav,train
cremad,1076_IWW_HAP_XX.wav,train
cremad,1076_IOM_HAP_XX.wav,train
cremad,1085_TAI_DIS_XX.wav,train
cremad,1053_DFA_HAP_XX.wav,train
cremad,1007_ITH_FEA_XX.wav,train
cremad,1028_WSI_FEA_XX.wav,train
cremad,1081_DFA_HAP_XX.wav,train
cremad,1016_ITS_FEA_XX.wav,train
cremad,1073_ITH_NEU_XX.wav,train
cremad,1041_TIE_HAP_XX.wav,train
cremad,1072_IWW_ANG_XX.wav,train
cremad,1083_ITH_NEU_XX.wav,train
cremad,1056_MTI_FEA_XX.wav,train
cremad,1083_TAI_FEA_XX.wav,train
cremad,1026_IWW_HAP_XX.wav,train
cremad,1071_DFA_ANG_XX.wav,train
cremad,1024_IEO_HAP_HI.wav,train
cremad,1032_IWW_SAD_XX.wav,train
cremad,1061_TSI_ANG_XX.wav,train
cremad,1036_MTI_NEU_XX.wav,train
cremad,1025_IEO_SAD_MD.wav,train
cremad,1035_IWW_SAD_XX.wav,train
cremad,1052_TSI_ANG_XX.wav,train
cremad,1080_IEO_HAP_HI.wav,train
cremad,1012_IOM_ANG_XX.wav,train
cremad,1055_TAI_SAD_XX.wav,train
cremad,1068_ITH_SAD_XX.wav,train
cremad,1017_IEO_NEU_XX.wav,train
cremad,1071_WSI_NEU_XX.wav,train
cremad,1053_TSI_ANG_XX.wav,train
cremad,1047_IEO_DIS_MD.wav,train
cremad,1064_IWW_SAD_XX.wav,train
cremad,1077_ITH_SAD_XX.wav,train
cremad,1084_WSI_NEU_XX.wav,train
cremad,1056_IWL_DIS_XX.wav,train
cremad,1042_TIE_SAD_XX.wav,train
cremad,1021_DFA_HAP_XX.wav,train
cremad,1053_IWL_ANG_XX.wav,train
cremad,1047_ITS_HAP_XX.wav,train
cremad,1014_DFA_ANG_XX.wav,train
cremad,1078_ITH_HAP_XX.wav,train
cremad,1001_IEO_FEA_HI.wav,train
cremad,1071_ITH_NEU_XX.wav,train
cremad,1047_WSI_NEU_XX.wav,train
cremad,1074_IOM_ANG_XX.wav,train
cremad,1064_DFA_ANG_XX.wav,train
cremad,1023_IWW_DIS_XX.wav,train
cremad,1017_IWL_SAD_XX.wav,train
cremad,1075_IWL_DIS_XX.wav,train
cremad,1038_IEO_DIS_LO.wav,train
cremad,1081_TIE_FEA_XX.wav,train
cremad,1026_MTI_NEU_XX.wav,train
cremad,1023_MTI_ANG_XX.wav,train
cremad,1011_TSI_FEA_XX.wav,train
cremad,1077_IWW_SAD_XX.wav,train
cremad,1005_IWL_HAP_XX.wav,train
cremad,1063_IEO_DIS_LO.wav,train
cremad,1064_IWL_HAP_XX.wav,train
cremad,1033_IEO_FEA_MD.wav,train
cremad,1024_IEO_FEA_HI.wav,train
cremad,1007_IEO_FEA_LO.wav,train
cremad,1005_IEO_DIS_HI.wav,train
cremad,1084_ITS_HAP_XX.wav,train
cremad,1084_IWL_DIS_XX.wav,train
cremad,1028_IOM_HAP_XX.wav,train
cremad,1015_TSI_DIS_XX.wav,train
cremad,1016_IOM_DIS_XX.wav,train
cremad,1081_IEO_ANG_MD.wav,train
cremad,1081_IEO_FEA_HI.wav,train
cremad,1032_ITS_ANG_XX.wav,train
cremad,1036_IEO_HAP_HI.wav,train
cremad,1054_IEO_SAD_LO.wav,train
cremad,1068_IEO_FEA_MD.wav,train
cremad,1083_ITH_DIS_XX.wav,train
cremad,1038_ITH_HAP_XX.wav,train
cremad,1072_IEO_NEU_XX.wav,train
cremad,1083_WSI_HAP_XX.wav,train
cremad,1077_MTI_SAD_XX.wav,train
cremad,1042_ITH_NEU_XX.wav,train
cremad,1010_TIE_HAP_XX.wav,train
cremad,1003_TIE_HAP_XX.wav,train
cremad,1001_IWW_ANG_XX.wav,train
cremad,1052_MTI_SAD_XX.wav,train
cremad,1032_MTI_DIS_XX.wav,train
cremad,1038_IOM_DIS_XX.wav,train
cremad,1085_IEO_SAD_LO.wav,train
cremad,1021_IWW_ANG_XX.wav,train
cremad,1030_IOM_ANG_XX.wav,train
cremad,1012_ITH_NEU_XX.wav,train
cremad,1041_ITS_ANG_XX.wav,train
cremad,1042_WSI_NEU_XX.wav,train
cremad,1079_TAI_SAD_XX.wav,train
cremad,1025_IEO_FEA_MD.wav,train
cremad,1075_DFA_NEU_XX.wav,train
cremad,1009_IWL_ANG_XX.wav,train
cremad,1077_ITH_NEU_XX.wav,train
cremad,1080_TAI_NEU_XX.wav,train
cremad,1055_IEO_HAP_LO.wav,train
cremad,1056_WSI_HAP_XX.wav,train
cremad,1003_IOM_NEU_XX.wav,train
cremad,1064_IWW_FEA_XX.wav,train
cremad,1054_ITH_ANG_XX.wav,train
cremad,1075_TSI_DIS_XX.wav,train
cremad,1073_TSI_DIS_XX.wav,train
cremad,1003_IEO_SAD_MD.wav,train
cremad,1081_DFA_ANG_XX.wav,train
cremad,1016_IWW_FEA_XX.wav,train
cremad,1047_TIE_ANG_XX.wav,train
cremad,1075_ITH_FEA_XX.wav,train
cremad,1023_IEO_NEU_XX.wav,train
cremad,1003_ITS_SAD_XX.wav,train
cremad,1035_ITH_ANG_XX.wav,train
cremad,1030_TSI_DIS_XX.wav,train
cremad,1073_IOM_NEU_XX.wav,train
cremad,1027_IWL_SAD_XX.wav,train
cremad,1091_TAI_SAD_XX.wav,train
cremad,1054_IOM_SAD_XX.wav,train
cremad,1042_IOM_ANG_XX.wav,train
cremad,1075_DFA_DIS_XX.wav,train
cremad,1009_TIE_ANG_XX.wav,train
cremad,1022_IWL_NEU_XX.wav,train
cremad,1091_ITH_SAD_XX.wav,train
cremad,1010_ITH_DIS_XX.wav,train
cremad,1078_IEO_ANG_LO.wav,train
cremad,1033_IWL_HAP_XX.wav,train
cremad,1031_ITH_DIS_XX.wav,train
cremad,1052_TAI_SAD_XX.wav,train
cremad,1076_DFA_NEU_XX.wav,train
cremad,1007_TSI_HAP_XX.wav,train
cremad,1028_ITS_FEA_XX.wav,train
cremad,1010_IEO_FEA_HI.wav,train
cremad,1033_IEO_DIS_LO.wav,train
cremad,1028_IEO_FEA_HI.wav,train
cremad,1062_TAI_SAD_XX.wav,train
cremad,1038_IWW_ANG_XX.wav,train
cremad,1071_TAI_DIS_XX.wav,train
cremad,1016_IEO_ANG_HI.wav,train
cremad,1028_MTI_NEU_XX.wav,train
cremad,1087_TSI_NEU_XX.wav,train
cremad,1048_ITH_NEU_XX.wav,train
cremad,1054_TAI_HAP_XX.wav,train
cremad,1073_ITS_ANG_XX.wav,train
cremad,1069_TSI_SAD_XX.wav,train
cremad,1009_IEO_FEA_LO.wav,train
cremad,1021_IWL_DIS_XX.wav,train
cremad,1003_TIE_ANG_XX.wav,train
cremad,1027_DFA_SAD_XX.wav,train
cremad,1009_IEO_HAP_LO.wav,train
cremad,1001_DFA_DIS_XX.wav,train
cremad,1001_DFA_SAD_XX.wav,train
cremad,1071_IWW_NEU_XX.wav,train
cremad,1045_IEO_ANG_HI.wav,train
cremad,1056_IWL_ANG_XX.wav,train
cremad,1075_IWL_HAP_XX.wav,train
cremad,1068_MTI_SAD_XX.wav,train
cremad,1045_IEO_HAP_MD.wav,train
cremad,1060_ITH_HAP_XX.wav,train
cremad,1045_DFA_DIS_XX.wav,train
cremad,1015_IEO_DIS_HI.wav,train
cremad,1007_WSI_NEU_XX.wav,train
cremad,1042_ITH_ANG_XX.wav,train
cremad,1023_MTI_DIS_XX.wav,train
cremad,1014_IOM_NEU_XX.wav,train
cremad,1025_DFA_DIS_XX.wav,train
cremad,1073_TAI_DIS_XX.wav,train
cremad,1016_TAI_NEU_XX.wav,train
cremad,1071_IEO_NEU_XX.wav,train
cremad,1036_MTI_FEA_XX.wav,train
cremad,1003_IEO_FEA_MD.wav,train
cremad,1027_TSI_FEA_XX.wav,train
cremad,1077_MTI_FEA_XX.wav,train
cremad,1074_ITH_NEU_XX.wav,train
cremad,1064_MTI_DIS_XX.wav,train
cremad,1071_IWL_HAP_XX.wav,train
cremad,1061_DFA_ANG_XX.wav,train
cremad,1056_TAI_SAD_XX.wav,train
cremad,1010_MTI_SAD_XX.wav,train
cremad,1060_IWW_DIS_XX.wav,train
cremad,1038_IEO_SAD_MD.wav,train
cremad,1052_TIE_SAD_XX.wav,train
cremad,1069_TIE_HAP_XX.wav,train
cremad,1085_TIE_DIS_XX.wav,train
cremad,1060_IWW_SAD_XX.wav,train
cremad,1047_IWL_DIS_XX.wav,train
cremad,1053_IEO_DIS_LO.wav,train
cremad,1053_ITS_ANG_XX.wav,train
cremad,1079_WSI_FEA_XX.wav,train
cremad,1024_ITH_DIS_XX.wav,train
cremad,1076_IOM_DIS_XX.wav,train
cremad,1055_ITS_ANG_XX.wav,train
cremad,1003_IWW_HAP_XX.wav,train
cremad,1045_IEO_FEA_MD.wav,train
cremad,1038_IOM_NEU_XX.wav,train
cremad,1074_TIE_DIS_XX.wav,train
cremad,1010_TIE_SAD_XX.wav,train
cremad,1019_IEO_DIS_HI.wav,train
cremad,1016_IEO_DIS_LO.wav,train
cremad,1033_IWW_SAD_XX.wav,train
cremad,1033_DFA_SAD_XX.wav,train
cremad,1083_IEO_DIS_HI.wav,train
cremad,1087_MTI_DIS_XX.wav,train
cremad,1025_IWL_HAP_XX.wav,train
cremad,1035_IWW_ANG_XX.wav,train
cremad,1081_IOM_SAD_XX.wav,train
cremad,1056_IWW_DIS_XX.wav,train
cremad,1087_ITS_DIS_XX.wav,train
cremad,1042_ITH_DIS_XX.wav,train
cremad,1085_IOM_DIS_XX.wav,train
cremad,1085_IEO_FEA_MD.wav,train
cremad,1081_ITH_DIS_XX.wav,train
cremad,1052_ITH_DIS_XX.wav,train
cremad,1056_IEO_HAP_LO.wav,train
cremad,1024_DFA_HAP_XX.wav,train
cremad,1001_TAI_SAD_XX.wav,train
cremad,1053_IWL_NEU_XX.wav,train
cremad,1076_WSI_NEU_XX.wav,train
cremad,1055_IWW_HAP_XX.wav,train
cremad,1084_IWW_FEA_XX.wav,train
cremad,1068_IWW_DIS_XX.wav,train
cremad,1054_TAI_DIS_XX.wav,train
cremad,1028_TSI_FEA_XX.wav,train
cremad,1072_IEO_DIS_HI.wav,train
cremad,1027_ITS_FEA_XX.wav,train
cremad,1078_IEO_SAD_MD.wav,train
cremad,1017_IWW_NEU_XX.wav,train
cremad,1063_DFA_HAP_XX.wav,train
cremad,1054_ITH_FEA_XX.wav,train
cremad,1005_ITH_DIS_XX.wav,train
cremad,1055_IEO_ANG_HI.wav,train
cremad,1077_WSI_FEA_XX.wav,train
cremad,1071_IWL_FEA_XX.wav,train
cremad,1062_TAI_DIS_XX.wav,train
cremad,1050_DFA_FEA_XX.wav,train
cremad,1026_WSI_SAD_XX.wav,train
cremad,1003_IEO_NEU_XX.wav,train
cremad,1081_TAI_FEA_XX.wav,train
cremad,1077_TAI_ANG_XX.wav,train
cremad,1003_IWL_NEU_XX.wav,train
cremad,1072_ITH_NEU_XX.wav,train
cremad,1079_ITH_ANG_XX.wav,train
cremad,1030_IWL_HAP_XX.wav,train
cremad,1032_ITH_NEU_XX.wav,train
cremad,1081_DFA_SAD_XX.wav,train
cremad,1084_IWW_SAD_XX.wav,train
cremad,1085_ITS_HAP_XX.wav,train
cremad,1007_MTI_HAP_XX.wav,train
cremad,1011_WSI_FEA_XX.wav,train
cremad,1038_WSI_HAP_XX.wav,train
cremad,1054_IWW_NEU_XX.wav,train
cremad,1072_ITH_DIS_XX.wav,train
cremad,1053_TIE_FEA_XX.wav,train
cremad,1087_WSI_DIS_XX.wav,train
cremad,1027_ITS_SAD_XX.wav,train
cremad,1073_IEO_FEA_LO.wav,train
cremad,1022_IEO_HAP_HI.wav,train
cremad,1003_TSI_SAD_XX.wav,train
cremad,1063_MTI_NEU_XX.wav,train
cremad,1054_IEO_SAD_HI.wav,train
cremad,1055_WSI_HAP_XX.wav,train
cremad,1023_TAI_HAP_XX.wav,train
cremad,1012_WSI_DIS_XX.wav,train
cremad,1087_IOM_NEU_XX.wav,train
cremad,1068_IWL_ANG_XX.wav,train
cremad,1024_TSI_ANG_XX.wav,train
cremad,1069_IOM_SAD_XX.wav,train
cremad,1083_TIE_DIS_XX.wav,train
cremad,1053_MTI_DIS_XX.wav,train
cremad,1033_IEO_HAP_HI.wav,train
cremad,1022_IWW_FEA_XX.wav,train
cremad,1022_MTI_FEA_XX.wav,train
cremad,1021_WSI_SAD_XX.wav,train
cremad,1012_ITH_SAD_XX.wav,train
cremad,1038_WSI_NEU_XX.wav,train
cremad,1051_TSI_ANG_XX.wav,train
cremad,1010_IEO_ANG_MD.wav,train
cremad,1021_TIE_SAD_XX.wav,train
cremad,1072_IEO_HAP_HI.wav,train
cremad,1021_WSI_DIS_XX.wav,train
cremad,1017_IEO_DIS_MD.wav,train
cremad,1028_IOM_SAD_XX.wav,train
cremad,1038_IWW_SAD_XX.wav,train
cremad,1061_IOM_ANG_XX.wav,train
cremad,1077_IEO_FEA_LO.wav,train
cremad,1009_IOM_HAP_XX.wav,train
cremad,1022_DFA_ANG_XX.wav,train
cremad,1078_ITH_FEA_XX.wav,train
cremad,1078_DFA_DIS_XX.wav,train
cremad,1035_WSI_DIS_XX.wav,train
cremad,1069_IEO_SAD_HI.wav,train
cremad,1003_IWL_FEA_XX.wav,train
cremad,1081_IEO_FEA_MD.wav,train
cremad,1033_TAI_DIS_XX.wav,train
cremad,1075_IEO_DIS_HI.wav,train
cremad,1054_DFA_HAP_XX.wav,train
cremad,1083_TSI_DIS_XX.wav,train
cremad,1072_WSI_HAP_XX.wav,train
cremad,1068_IEO_NEU_XX.wav,train
cremad,1081_MTI_DIS_XX.wav,train
cremad,1019_ITS_NEU_XX.wav,train
cremad,1027_MTI_FEA_XX.wav,train
cremad,1022_IOM_HAP_XX.wav,train
cremad,1010_IOM_SAD_XX.wav,train
cremad,1036_IWW_SAD_XX.wav,train
cremad,1080_WSI_ANG_XX.wav,train
cremad,1022_TAI_FEA_XX.wav,train
cremad,1028_IWL_SAD_XX.wav,train
cremad,1036_TSI_NEU_XX.wav,train
cremad,1050_IWL_SAD_XX.wav,train
cremad,1007_IOM_DIS_XX.wav,train
cremad,1081_TSI_NEU_XX.wav,train
cremad,1032_WSI_DIS_XX.wav,train
cremad,1085_TSI_ANG_XX.wav,train
cremad,1071_DFA_DIS_XX.wav,train
cremad,1021_TIE_HAP_XX.wav,train
cremad,1036_TAI_DIS_XX.wav,train
cremad,1051_TSI_NEU_XX.wav,train
cremad,1087_TIE_SAD_XX.wav,train
cremad,1085_IEO_DIS_HI.wav,train
cremad,1073_IOM_HAP_XX.wav,train
cremad,1087_TSI_FEA_XX.wav,train
cremad,1075_IOM_DIS_XX.wav,train
cremad,1010_IWL_ANG_XX.wav,train
cremad,1074_IWW_FEA_XX.wav,train
cremad,1053_MTI_NEU_XX.wav,train
cremad,1072_ITS_FEA_XX.wav,train
cremad,1085_IOM_FEA_XX.wav,train
cremad,1060_IEO_DIS_MD.wav,train
cremad,1011_TSI_DIS_XX.wav,train
cremad,1028_IWW_FEA_XX.wav,train
cremad,1009_ITH_FEA_XX.wav,train
cremad,1081_MTI_SAD_XX.wav,train
cremad,1083_IWL_NEU_XX.wav,train
cremad,1023_IWL_HAP_XX.wav,train
cremad,1021_IOM_FEA_XX.wav,train
cremad,1074_IWL_HAP_XX.wav,train
cremad,1012_TSI_FEA_XX.wav,train
cremad,1050_TAI_NEU_XX.wav,train
cremad,1078_DFA_SAD_XX.wav,train
cremad,1061_MTI_SAD_XX.wav,train
cremad,1076_IEO_ANG_HI.wav,train
cremad,1007_IEO_FEA_HI.wav,train
cremad,1054_ITH_HAP_XX.wav,train
cremad,1015_WSI_DIS_XX.wav,train
cremad,1033_TSI_DIS_XX.wav,train
cremad,1042_IWW_FEA_XX.wav,train
cremad,1051_IOM_NEU_XX.wav,train
cremad,1056_TIE_SAD_XX.wav,train
cremad,1038_WSI_ANG_XX.wav,train
cremad,1064_DFA_FEA_XX.wav,train
cremad,1010_IEO_DIS_HI.wav,train
cremad,1056_TAI_DIS_XX.wav,train
cremad,1019_TAI_FEA_XX.wav,train
cremad,1014_IEO_HAP_MD.wav,train
cremad,1007_ITS_NEU_XX.wav,train
cremad,1005_IEO_FEA_MD.wav,train
cremad,1027_WSI_NEU_XX.wav,train
cremad,1014_ITS_HAP_XX.wav,train
cremad,1032_TAI_SAD_XX.wav,train
cremad,1045_ITH_DIS_XX.wav,train
cremad,1007_DFA_HAP_XX.wav,train
cremad,1056_TSI_HAP_XX.wav,train
cremad,1045_IOM_HAP_XX.wav,train
cremad,1056_TSI_DIS_XX.wav,train
cremad,1027_IEO_DIS_MD.wav,train
cremad,1024_DFA_FEA_XX.wav,train
cremad,1014_TSI_DIS_XX.wav,train
cremad,1085_IWL_HAP_XX.wav,train
cremad,1060_IOM_FEA_XX.wav,train
cremad,1079_IEO_HAP_MD.wav,train
cremad,1007_IWL_FEA_XX.wav,train
cremad,1052_TAI_ANG_XX.wav,train
cremad,1074_IEO_ANG_HI.wav,train
cremad,1033_TSI_FEA_XX.wav,train
cremad,1069_IEO_FEA_HI.wav,train
cremad,1080_DFA_NEU_XX.wav,train
cremad,1069_IWW_NEU_XX.wav,train
cremad,1023_TSI_HAP_XX.wav,train
cremad,1076_IEO_HAP_HI.wav,train
cremad,1033_IWW_ANG_XX.wav,train
cremad,1077_DFA_ANG_XX.wav,train
cremad,1064_IWW_DIS_XX.wav,train
cremad,1038_TSI_NEU_XX.wav,train
cremad,1017_MTI_FEA_XX.wav,train
cremad,1085_TAI_FEA_XX.wav,train
cremad,1048_DFA_NEU_XX.wav,train
cremad,1085_MTI_DIS_XX.wav,train
cremad,1075_ITH_NEU_XX.wav,train
cremad,1007_WSI_ANG_XX.wav,train
cremad,1027_IEO_HAP_MD.wav,train
cremad,1064_TSI_SAD_XX.wav,train
cremad,1063_IEO_FEA_MD.wav,train
cremad,1007_IWW_HAP_XX.wav,train
cremad,1091_TAI_ANG_XX.wav,train
cremad,1010_WSI_ANG_XX.wav,train
cremad,1036_IEO_FEA_LO.wav,train
cremad,1042_IEO_FEA_HI.wav,train
cremad,1045_IWW_SAD_XX.wav,train
cremad,1056_DFA_DIS_XX.wav,train
cremad,1048_IWW_FEA_XX.wav,train
cremad,1014_IEO_DIS_LO.wav,train
cremad,1080_IEO_ANG_HI.wav,train
cremad,1021_IWL_NEU_XX.wav,train
cremad,1010_IEO_HAP_MD.wav,train
cremad,1030_ITS_HAP_XX.wav,train
cremad,1074_IEO_HAP_MD.wav,train
cremad,1038_IWL_NEU_XX.wav,train
cremad,1033_IEO_SAD_HI.wav,train
cremad,1028_TIE_SAD_XX.wav,train
cremad,1031_WSI_HAP_XX.wav,train
cremad,1007_IEO_NEU_XX.wav,train
cremad,1053_WSI_NEU_XX.wav,train
cremad,1001_MTI_NEU_XX.wav,train
cremad,1007_DFA_ANG_XX.wav,train
cremad,1031_TSI_DIS_XX.wav,train
cremad,1024_TAI_HAP_XX.wav,train
cremad,1035_MTI_FEA_XX.wav,train
cremad,1011_IOM_ANG_XX.wav,train
cremad,1025_WSI_SAD_XX.wav,train
cremad,1011_ITH_DIS_XX.wav,train
cremad,1087_IEO_DIS_MD.wav,train
cremad,1085_ITH_NEU_XX.wav,train
cremad,1036_ITH_DIS_XX.wav,train
cremad,1051_TAI_ANG_XX.wav,train
cremad,1005_TSI_FEA_XX.wav,train
cremad,1050_IWW_DIS_XX.wav,train
cremad,1053_IEO_HAP_LO.wav,train
cremad,1084_TIE_SAD_XX.wav,train
cremad,1080_IWL_HAP_XX.wav,train
cremad,1091_IWL_FEA_XX.wav,train
cremad,1009_IWL_HAP_XX.wav,train
cremad,1056_IOM_SAD_XX.wav,train
cremad,1060_IEO_NEU_XX.wav,train
cremad,1064_WSI_SAD_XX.wav,train
cremad,1084_TIE_FEA_XX.wav,train
cremad,1041_WSI_FEA_XX.wav,train
cremad,1077_TAI_DIS_XX.wav,train
cremad,1062_ITS_SAD_XX.wav,train
cremad,1005_IOM_NEU_XX.wav,train
cremad,1007_MTI_DIS_XX.wav,train
cremad,1069_DFA_NEU_XX.wav,train
cremad,1011_IWW_ANG_XX.wav,train
cremad,1028_IWW_ANG_XX.wav,train
cremad,1024_TAI_SAD_XX.wav,train
cremad,1012_ITH_HAP_XX.wav,train
cremad,1052_TIE_ANG_XX.wav,train
cremad,1069_WSI_FEA_XX.wav,train
cremad,1080_MTI_DIS_XX.wav,train
cremad,1010_WSI_NEU_XX.wav,train
cremad,1078_IEO_DIS_LO.wav,train
cremad,1081_ITS_ANG_XX.wav,train
cremad,1078_IWL_ANG_XX.wav,train
cremad,1073_DFA_HAP_XX.wav,train
cremad,1014_IWL_DIS_XX.wav,train
cremad,1078_DFA_HAP_XX.wav,train
cremad,1056_ITH_DIS_XX.wav,train
cremad,1011_WSI_NEU_XX.wav,train
cremad,1035_IOM_NEU_XX.wav,train
cremad,1026_TIE_FEA_XX.wav,train
cremad,1036_IWL_HAP_XX.wav,train
cremad,1075_TSI_NEU_XX.wav,train
cremad,1069_IEO_DIS_HI.wav,train
cremad,1031_IWL_HAP_XX.wav,train
cremad,1091_TIE_ANG_XX.wav,train
cremad,1021_DFA_NEU_XX.wav,train
cremad,1025_ITS_HAP_XX.wav,train
cremad,1045_ITS_NEU_XX.wav,train
cremad,1063_IWW_FEA_XX.wav,train
cremad,1023_TAI_FEA_XX.wav,train
